Timestamp,Temperature,Humidity,WindSpeed,Synthetic Load Demand (kWh)
2024-05-02 18:00:00,1.17,87,3.58,446.7960776035122
2024-05-02 19:00:00,3.74,78,3.58,447.6338351260745
2024-05-02 20:00:00,5.61,71,4.47,443.14054369131276
2024-05-02 21:00:00,7.49,62,4.02,440.9018557476354
2024-05-02 22:00:00,8.82,54,2.68,436.77007102209825
2024-05-02 23:00:00,8.95,49,3.13,435.58916632370574
2024-05-03 00:00:00,9.43,50,2.68,439.1626942662464
2024-05-03 01:00:00,9.8,51,4.02,446.1356799442523
2024-05-03 02:00:00,11.34,42,2.24,453.3354039411474
2024-05-03 03:00:00,11.51,41,4.12,460.49834105155225
2024-05-03 04:00:00,11.83,37,1.54,468.12840682698476
2024-05-03 05:00:00,11.45,41,2.68,480.6489776079135
2024-05-03 06:00:00,11.33,42,1.79,489.2639015325776
2024-05-03 07:00:00,10.77,46,0.45,506.3772134482596
2024-05-03 08:00:00,8.54,54,0.45,495.8468450841942
2024-05-03 09:00:00,6.78,59,0.45,504.7306804497822
2024-05-03 10:00:00,5.14,63,0.45,481.1556242127904
2024-05-03 11:00:00,4.26,67,0.45,503.93638876341606
2024-05-03 12:00:00,2.68,72,1.17,500.1897222075098
2024-05-03 13:00:00,2.26,73,0.89,476.057659309674
2024-05-03 14:00:00,1.59,75,0.89,496.4573333953904
2024-05-03 15:00:00,0.67,78,2.68,466.1104900858543
2024-05-03 16:00:00,0.33,78,2.68,465.6998714211668
2024-05-03 17:00:00,0.17,79,3.58,454.7866970936811
2024-05-03 18:00:00,1.18,75,2.24,440.1127495156718
2024-05-03 19:00:00,3.27,72,4.02,446.3447680944257
2024-05-03 20:00:00,5.82,65,0.45,445.2671322397693
2024-05-03 21:00:00,7.48,63,1.79,444.88315741483717
2024-05-03 22:00:00,9.23,58,3.13,444.7453103224783
2024-05-03 23:00:00,10.85,54,2.68,448.36725264646765
2024-05-04 00:00:00,12.33,47,2.24,362.1583193905342
2024-05-04 01:00:00,13.27,39,2.24,356.4185657573206
2024-05-04 02:00:00,13.95,35,1.34,352.78684397584385
2024-05-04 03:00:00,14.29,34,1.79,351.8777425086261
2024-05-04 04:00:00,14.56,34,1.79,353.930053421325
2024-05-04 05:00:00,14.19,32,1.34,356.3373895060313
2024-05-04 06:00:00,13.93,31,1.79,361.9532077582076
2024-05-04 07:00:00,13.2,33,0.89,369.12147711092155
2024-05-04 08:00:00,11.65,39,0.89,376.6386871000527
2024-05-04 09:00:00,10.18,41,0.89,384.06287535677654
2024-05-04 10:00:00,9.47,44,0.89,394.0810861328492
2024-05-04 11:00:00,8.32,54,2.24,404.2603203937143
2024-05-04 12:00:00,6.58,68,2.24,412.4526733066192
2024-05-04 13:00:00,5.2,74,1.34,417.33820505171826
2024-05-04 14:00:00,4.2,78,0.45,420.28585360967736
2024-05-04 15:00:00,3.58,80,0.89,421.04821585133175
2024-05-04 16:00:00,3.31,79,0.89,419.0387900171788
2024-05-04 17:00:00,3.21,79,2.12,415.05364502344196
2024-05-04 18:00:00,3.44,78,0.45,409.0433029331829
2024-05-04 19:00:00,4.43,76,2.91,403.0410850709458
2024-05-04 20:00:00,5.56,71,0.45,393.5949831305279
2024-05-04 21:00:00,7.19,65,0.89,387.0400687673969
2024-05-04 22:00:00,8.85,59,0.89,379.24705633649705
2024-05-04 23:00:00,11.5,51,1.34,374.43549924973405
2024-05-05 00:00:00,11.82,55,4.97,367.85877034132915
2024-05-05 01:00:00,7.87,66,4.79,352.6925617971151
2024-05-05 02:00:00,8.43,74,4.13,352.2150236017447
2024-05-05 03:00:00,9.3,68,3.96,351.3632080507477
2024-05-05 04:00:00,8.67,77,1.79,353.31033845150677
2024-05-05 05:00:00,8.4,77,4.12,356.7254455708947
2024-05-05 06:00:00,8.46,78,2.57,363.757354344388
2024-05-05 07:00:00,8.15,79,2.06,371.8756692149663
2024-05-05 08:00:00,7.8,80,2.06,381.42968897913596
2024-05-05 09:00:00,7.26,82,1.22,391.5191737067093
2024-05-05 10:00:00,7.37,83,1.88,402.16103404874934
2024-05-05 11:00:00,7.25,84,1.75,413.85912696154577
2024-05-05 12:00:00,7.06,84,1.61,421.2687585285179
2024-05-05 13:00:00,6.08,85,1.51,427.11447026467505
2024-05-05 14:00:00,5.1,87,0.89,429.5514378238772
2024-05-05 15:00:00,4.25,88,2.24,429.39769278836405
2024-05-05 16:00:00,3.67,89,2.68,427.0894925276254
2024-05-05 17:00:00,3.25,90,3.13,422.4263341182805
2024-05-05 18:00:00,3.41,90,1.34,416.4974017546979
2024-05-05 19:00:00,5.23,87,3.13,412.5867022966236
2024-05-05 20:00:00,7.47,81,3.58,407.4328127095327
2024-05-05 21:00:00,10.32,72,0.89,402.1905708818305
2024-05-05 22:00:00,15.22,51,1.34,399.4821622889621
2024-05-05 23:00:00,16.48,46,2.68,312.4256688315882
2024-05-06 00:00:00,17.01,42,3.13,384.54350090164456
2024-05-06 01:00:00,15.46,48,4.92,479.4913608899721
2024-05-06 02:00:00,12.98,62,4.47,481.7284925814408
2024-05-06 03:00:00,10.53,75,6.17,485.655833956644
2024-05-06 04:00:00,9.16,78,5.36,491.0050180095825
2024-05-06 05:00:00,7.85,81,5.81,497.31294565464333
2024-05-06 06:00:00,7.03,83,5.36,504.98478130390214
2024-05-06 07:00:00,6.67,84,3.58,524.1325658105018
2024-05-06 08:00:00,6.34,83,5.36,511.28542704582804
2024-05-06 09:00:00,6.07,82,6.69,539.2478401063825
2024-05-06 10:00:00,5.96,83,6.26,515.2708971764937
2024-05-06 11:00:00,5.66,84,8.75,539.2209814790531
2024-05-06 12:00:00,5.35,86,6.71,529.1359746703423
2024-05-06 13:00:00,5.02,87,7.15,521.1356896102783
2024-05-06 14:00:00,4.96,86,6.26,528.0603191278243
2024-05-06 15:00:00,5.01,85,5.81,517.8363286971096
2024-05-06 16:00:00,4.83,86,7.15,501.47917822904
2024-05-06 17:00:00,4.58,86,7.15,488.60781818183324
2024-05-06 18:00:00,4.67,85,8.49,485.1771999171267
2024-05-06 19:00:00,4.37,86,8.49,471.9394336729669
2024-05-06 20:00:00,4.41,85,9.83,464.2122362489218
2024-05-06 21:00:00,4.68,85,8.05,458.0982550084057
2024-05-06 22:00:00,5.31,81,8.49,455.4080041627651
2024-05-06 23:00:00,5.72,79,9.39,455.151514422881
2024-05-07 00:00:00,5.96,81,9.39,458.2430617062125
2024-05-07 01:00:00,6.1,81,6.26,462.53235343486244
2024-05-07 02:00:00,6.4,83,7.15,471.80933695083684
2024-05-07 03:00:00,5.95,85,4.92,477.55906619628155
2024-05-07 04:00:00,5.6,85,5.36,485.60232509656487
2024-05-07 05:00:00,5.95,81,10.29,495.6730254233414
2024-05-07 06:00:00,6.44,76,4.47,504.02516129868394
2024-05-07 07:00:00,6.96,68,4.92,509.8988052403026
2024-05-07 08:00:00,7.01,65,3.58,514.4899926680202
2024-05-07 09:00:00,7.1,61,3.13,520.739511880684
2024-05-07 10:00:00,6.8,60,3.13,546.2893966765753
2024-05-07 11:00:00,6.5,61,3.13,520.3806863409915
2024-05-07 12:00:00,6.41,61,2.68,544.4107820395002
2024-05-07 13:00:00,6.58,58,4.02,529.5539991374193
2024-05-07 14:00:00,6.79,54,5.36,490.4339333555297
2024-05-07 15:00:00,6.58,49,5.36,499.65892025752595
2024-05-07 16:00:00,6.24,48,5.36,498.8838683746589
2024-05-07 17:00:00,5.85,48,4.47,480.59930121829933
2024-05-07 18:00:00,5.87,47,4.47,465.920913284344
2024-05-07 19:00:00,6.16,47,5.81,467.8821044588455
2024-05-07 20:00:00,7.13,44,4.92,462.6742354639504
2024-05-07 21:00:00,7.87,43,4.47,459.1983850824939
2024-05-07 22:00:00,8.48,42,4.02,456.2595911394592
2024-05-07 23:00:00,9.86,42,3.13,460.14940559908115
2024-05-08 00:00:00,10.91,39,4.02,465.6341532862998
2024-05-08 01:00:00,11.38,37,0.89,470.39562775615366
2024-05-08 02:00:00,11.95,36,0.89,478.2965188220234
2024-05-08 03:00:00,12.8,36,1.34,490.6336272627627
2024-05-08 04:00:00,12.97,37,0.45,500.85060572594864
2024-05-08 05:00:00,13.03,38,0.89,510.199865046935
2024-05-08 06:00:00,11.67,42,1.34,517.9008673782771
2024-05-08 07:00:00,10.96,45,0.45,519.582627788339
2024-05-08 08:00:00,9.07,53,0.45,529.6857669329081
2024-05-08 09:00:00,7.76,60,0.89,527.6231273615958
2024-05-08 10:00:00,6.22,65,0.45,539.9064747223806
2024-05-08 11:00:00,5.92,65,1.89,544.0299596230763
2024-05-08 12:00:00,5.97,67,2.24,525.6989341128598
2024-05-08 13:00:00,5.74,66,2.45,533.0805764691804
2024-05-08 14:00:00,5.16,67,3.16,526.8132644533839
2024-05-08 15:00:00,5.39,63,3.13,516.1769515789654
2024-05-08 16:00:00,4.81,63,4.02,507.6716089311538
2024-05-08 17:00:00,7.09,55,4.47,514.454501951666
2024-05-08 18:00:00,8.65,52,4.47,480.4015518762821
2024-05-08 19:00:00,11.31,44,3.58,490.36176833772134
2024-05-08 20:00:00,13.34,38,2.68,486.70429442242585
2024-05-08 21:00:00,15.77,32,0.89,488.6869180884497
2024-05-08 22:00:00,16.87,30,1.79,488.4599535273667
2024-05-08 23:00:00,18.37,28,2.24,492.139158402556
2024-05-09 00:00:00,19.59,26,0.45,497.2302177254113
2024-05-09 01:00:00,20.7,24,0.45,504.508298591694
2024-05-09 02:00:00,21.52,23,1.19,513.3624289084851
2024-05-09 03:00:00,21.72,23,1.09,522.0887825668907
2024-05-09 04:00:00,21.8,24,1.46,532.0538795794017
2024-05-09 05:00:00,21.26,24,2.17,540.0849638551698
2024-05-09 06:00:00,19.8,27,2.44,545.834315245467
2024-05-09 07:00:00,19.2,26,3.6,551.4341256431412
2024-05-09 08:00:00,15.68,40,2.05,552.846609751261
2024-05-09 09:00:00,13.5,44,0.89,552.4924472112581
2024-05-09 10:00:00,12.77,46,0.45,571.4792443355796
2024-05-09 11:00:00,11.06,51,2.68,551.729477691926
2024-05-09 12:00:00,10.46,49,3.13,547.7701502466548
2024-05-09 13:00:00,9.91,51,2.24,528.3391186689665
2024-05-09 14:00:00,9.69,50,3.58,506.93004564851077
2024-05-09 15:00:00,9.48,51,3.58,532.8839815196582
2024-05-09 16:00:00,9.05,52,3.58,511.89680712225044
2024-05-09 17:00:00,9.78,51,3.58,515.5598140920239
2024-05-09 18:00:00,12.36,46,3.58,517.2223539697908
2024-05-09 19:00:00,15.25,42,3.58,508.9164693545333
2024-05-09 20:00:00,18.64,33,2.05,510.28744783170555
2024-05-09 21:00:00,21.03,29,0.89,511.67673314186374
2024-05-09 22:00:00,22.97,26,1.79,516.5648853765074
2024-05-09 23:00:00,23.99,24,3.19,516.1299959763378
2024-05-10 00:00:00,25.28,21,2.22,521.1605249863321
2024-05-10 01:00:00,26.03,18,1.34,525.4986759214647
2024-05-10 02:00:00,26.54,17,3.58,534.5274562233436
2024-05-10 03:00:00,26.49,16,5.36,542.093625367317
2024-05-10 04:00:00,25.92,16,7.15,549.4157936791485
2024-05-10 05:00:00,24.99,17,6.71,557.5336002735824
2024-05-10 06:00:00,22.89,20,2.31,559.4585436759138
2024-05-10 07:00:00,21.26,21,3.22,554.7489447161286
2024-05-10 08:00:00,19.11,25,3.3,583.0646322338205
2024-05-10 09:00:00,17.38,28,1.79,558.5011663626194
2024-05-10 10:00:00,16.49,29,1.79,559.5945149608943
2024-05-10 11:00:00,15.53,31,3.58,557.2144143683662
2024-05-10 12:00:00,14.83,32,3.58,568.5024812585347
2024-05-10 13:00:00,13.8,34,3.13,566.7490385538487
2024-05-10 14:00:00,13.34,35,4.02,574.262923942209
2024-05-10 15:00:00,12.4,38,3.58,550.9786301955529
2024-05-10 16:00:00,11.47,42,3.13,506.2003506243217
2024-05-10 17:00:00,11.79,44,3.13,517.9485988448962
2024-05-10 18:00:00,14.2,41,2.68,520.9040416962088
2024-05-10 19:00:00,16.44,37,1.79,516.2406317035753
2024-05-10 20:00:00,18.53,33,3.58,513.6894639744754
2024-05-10 21:00:00,19.37,32,2.68,509.3343940754628
2024-05-10 22:00:00,20.48,30,2.24,509.0601207359704
2024-05-10 23:00:00,21.36,30,0.89,514.8966020362675
2024-05-11 00:00:00,22.16,28,1.34,412.958835418977
2024-05-11 01:00:00,22.11,29,2.24,407.0979479467619
2024-05-11 02:00:00,22.26,52,2.15,409.8159021283422
2024-05-11 03:00:00,20.48,63,3.58,406.2736941334992
2024-05-11 04:00:00,21.2,30,7.2,400.20514924656743
2024-05-11 05:00:00,11.27,77,5.31,388.9796327773705
2024-05-11 06:00:00,18.2,34,8.23,403.4113523673973
2024-05-11 07:00:00,16.2,36,7.2,406.87406190544
2024-05-11 08:00:00,13.66,86,1.61,424.03826258278013
2024-05-11 09:00:00,11.07,58,2.72,419.5242686231767
2024-05-11 10:00:00,11.24,56,3.02,430.6586035751551
2024-05-11 11:00:00,10.66,58,0.89,439.9956774435155
2024-05-11 12:00:00,10.05,60,0.45,447.9587892454787
2024-05-11 13:00:00,10.18,62,0.89,456.1347882731259
2024-05-11 14:00:00,11.02,62,0.89,463.3112247287279
2024-05-11 15:00:00,10.75,62,2.72,464.5730536637837
2024-05-11 16:00:00,10.95,62,1.34,464.1507796946074
2024-05-11 17:00:00,11.32,58,0.89,460.2833314493973
2024-05-11 18:00:00,13.32,55,0.89,458.91763528169207
2024-05-11 19:00:00,14.65,54,4.7,454.25652809935804
2024-05-11 20:00:00,16.75,48,4.78,448.6727336575845
2024-05-11 21:00:00,18.75,45,4.26,442.8036484172891
2024-05-11 22:00:00,20.07,40,2.91,434.2420434841732
2024-05-11 23:00:00,22.71,27,6.26,429.2946962206733
2024-05-12 00:00:00,23.06,27,4.92,420.18307331927804
2024-05-12 01:00:00,23.24,27,4.02,413.7933677311161
2024-05-12 02:00:00,24.07,25,2.68,411.15374766170044
2024-05-12 03:00:00,24.73,23,0.45,410.7497929387784
2024-05-12 04:00:00,20.43,38,4.02,404.0373698043954
2024-05-12 05:00:00,19.77,41,6.5,407.1926817780463
2024-05-12 06:00:00,18.2,68,4.7,417.0296210523692
2024-05-12 07:00:00,13.99,76,3.9,415.8175255393225
2024-05-12 08:00:00,15.01,48,3.07,420.87408756021034
2024-05-12 09:00:00,14.16,52,0.45,430.5517595535682
2024-05-12 10:00:00,13.2,91,1.41,450.3585387708634
2024-05-12 11:00:00,12.09,93,0.91,458.23114322088094
2024-05-12 12:00:00,13.4,60,2.06,461.6726540588253
2024-05-12 13:00:00,12.2,67,0.39,467.3298867963646
2024-05-12 14:00:00,11.44,69,0.89,470.45559254396153
2024-05-12 15:00:00,10.57,71,0.45,470.44205048260864
2024-05-12 16:00:00,10.55,72,2.24,469.82292588013036
2024-05-12 17:00:00,10.79,71,2.24,466.4705253185821
2024-05-12 18:00:00,11.94,66,2.24,462.0482135680363
2024-05-12 19:00:00,12.58,63,4.47,454.7194125586762
2024-05-12 20:00:00,12.99,60,4.02,445.0639866368
2024-05-12 21:00:00,14.25,57,5.89,437.1561715013084
2024-05-12 22:00:00,8.95,87,6.77,419.62298635222754
2024-05-12 23:00:00,10.97,83,5.39,330.4408271569588
2024-05-13 00:00:00,13.99,67,3.74,409.4977204465743
2024-05-13 01:00:00,14.81,53,2.86,513.3553606681653
2024-05-13 02:00:00,15.97,53,1.34,523.6667957229486
2024-05-13 03:00:00,16.56,49,2.24,532.4113253150516
2024-05-13 04:00:00,16.23,50,1.34,540.8021040951024
2024-05-13 05:00:00,15.24,52,2.68,549.1683197305292
2024-05-13 06:00:00,13.68,58,1.79,554.3562113030515
2024-05-13 07:00:00,12.65,62,1.79,569.8330661139388
2024-05-13 08:00:00,11.25,72,4.47,578.9639216280232
2024-05-13 09:00:00,9.14,84,6.17,594.0648581755665
2024-05-13 10:00:00,8.56,87,5.14,576.335208497102
2024-05-13 11:00:00,8.2,88,1.79,568.1826849271919
2024-05-13 12:00:00,7.93,88,2.24,564.9322250071887
2024-05-13 13:00:00,7.57,89,1.34,566.431821298543
2024-05-13 14:00:00,7.8,89,2.24,561.5384742724933
2024-05-13 15:00:00,7.66,89,2.24,574.0406231096907
2024-05-13 16:00:00,7.7,90,3.13,530.5627634843524
2024-05-13 17:00:00,8.13,88,4.02,525.5439907015161
2024-05-13 18:00:00,9.7,81,4.47,526.4633389825394
2024-05-13 19:00:00,12.29,65,2.24,525.8959947165188
2024-05-13 20:00:00,14.16,52,0.89,519.0754787408991
2024-05-13 21:00:00,14.78,48,1.79,515.3575102941858
2024-05-13 22:00:00,16.17,45,2.68,515.8130551614247
2024-05-13 23:00:00,17.26,43,2.68,517.9657729348193
2024-05-14 00:00:00,17.67,42,1.54,520.5058385295301
2024-05-14 01:00:00,18.77,39,1.34,527.3636236963167
2024-05-14 02:00:00,19.17,39,1.79,535.0281565528765
2024-05-14 03:00:00,18.66,39,1.34,541.1427473383565
2024-05-14 04:00:00,17.74,44,0.45,548.8409519170842
2024-05-14 05:00:00,16.96,44,3.23,556.1163184849814
2024-05-14 06:00:00,15.36,51,1.93,560.2830626854919
2024-05-14 07:00:00,13.14,64,1.29,557.6909562468286
2024-05-14 08:00:00,12.52,65,0.86,563.7699174366909
2024-05-14 09:00:00,11.49,64,1.79,582.8713323064771
2024-05-14 10:00:00,10.78,62,2.24,584.76056563694
2024-05-14 11:00:00,9.5,68,2.24,599.5288172130249
2024-05-14 12:00:00,9.36,63,1.34,573.0258397627457
2024-05-14 13:00:00,8.73,62,1.79,555.9223649276416
2024-05-14 14:00:00,7.94,63,0.45,556.0314746915192
2024-05-14 15:00:00,6.7,67,2.23,561.2438054567483
2024-05-14 16:00:00,9.06,61,0.45,517.4321166648599
2024-05-14 17:00:00,11.78,50,0.45,530.7488598654538
2024-05-14 18:00:00,13.9,43,0.45,530.0019598309773
2024-05-14 19:00:00,15.4,44,1.34,535.4772407338197
2024-05-14 20:00:00,17.09,41,1.85,532.9620074927481
2024-05-14 21:00:00,18.44,35,1.79,529.8988523886295
2024-05-14 22:00:00,19.47,32,4.02,529.1239584844644
2024-05-14 23:00:00,19.84,31,5.81,527.9154795407746
2024-05-15 00:00:00,20.87,29,6.71,532.4681886377302
2024-05-15 01:00:00,20.73,29,7.6,537.1831939542052
2024-05-15 02:00:00,19.14,32,6.63,537.4001925858934
2024-05-15 03:00:00,20.19,27,6.39,547.3805120598862
2024-05-15 04:00:00,17.64,69,6.48,562.6646067465404
2024-05-15 05:00:00,14.04,60,4.81,553.7129999323788
2024-05-15 06:00:00,11.37,74,1.79,561.2768608821094
2024-05-15 07:00:00,9.73,80,1.79,569.1960750418452
2024-05-15 08:00:00,8.84,83,0.45,571.3257502543645
2024-05-15 09:00:00,8.4,83,0.45,588.0284964214558
2024-05-15 10:00:00,8.47,82,1.34,582.231279956799
2024-05-15 11:00:00,8.47,82,0.45,586.0802754292571
2024-05-15 12:00:00,8.28,84,2.57,582.7324237119403
2024-05-15 13:00:00,7.71,88,2.06,588.2154612769258
2024-05-15 14:00:00,7.46,88,2.57,580.3355950298211
2024-05-15 15:00:00,7.13,88,3.69,560.6881427356424
2024-05-15 16:00:00,7.23,88,5.14,544.9786350898479
2024-05-15 17:00:00,7.55,89,4.12,553.8665109708362
2024-05-15 18:00:00,9.34,87,0.89,540.2035062569931
2024-05-15 19:00:00,15.64,59,2.54,542.9338886938987
2024-05-15 20:00:00,13.0,71,4.12,533.8250644776732
2024-05-15 21:00:00,16.77,62,0.89,537.065548687327
2024-05-15 22:00:00,18.69,51,1.34,536.5075582695306
2024-05-15 23:00:00,15.85,57,4.43,527.4585322388969
2024-05-16 00:00:00,16.12,54,4.02,528.8013490194601
2024-05-16 01:00:00,15.43,53,4.47,529.9106121148374
2024-05-16 02:00:00,14.01,60,9.77,533.7906502203624
2024-05-16 03:00:00,14.32,57,4.02,540.2579548780715
2024-05-16 04:00:00,13.43,59,5.81,547.1316383379833
2024-05-16 05:00:00,9.05,79,10.8,549.928973888236
2024-05-16 06:00:00,7.24,89,6.17,556.6409532242302
2024-05-16 07:00:00,6.64,89,4.12,557.5469889587108
2024-05-16 08:00:00,6.73,86,2.24,575.5718985339377
2024-05-16 09:00:00,6.75,86,2.68,603.670747703695
2024-05-16 10:00:00,6.63,86,1.79,586.5242666493365
2024-05-16 11:00:00,6.13,85,3.09,585.8963328136495
2024-05-16 12:00:00,6.03,85,2.24,569.8419441054068
2024-05-16 13:00:00,5.89,84,3.13,580.0020668943474
2024-05-16 14:00:00,5.13,84,1.79,561.6658116043496
2024-05-16 15:00:00,4.19,86,7.72,557.7892582896463
2024-05-16 16:00:00,3.13,89,8.23,534.0426358140013
2024-05-16 17:00:00,2.33,90,7.72,548.5841263726186
2024-05-16 18:00:00,2.84,90,6.69,521.4246653705055
2024-05-16 19:00:00,3.6,88,10.8,517.2454126501099
2024-05-16 20:00:00,3.68,89,9.77,509.01826847977725
2024-05-16 21:00:00,4.44,88,3.13,506.435992224782
2024-05-16 22:00:00,5.18,82,6.69,503.59051587163003
2024-05-16 23:00:00,5.7,75,3.58,501.65535246297947
2024-05-17 00:00:00,7.09,69,4.92,506.08390808268314
2024-05-17 01:00:00,8.61,58,8.23,511.76466546994635
2024-05-17 02:00:00,9.74,51,4.92,520.5150386895237
2024-05-17 03:00:00,10.35,49,3.13,528.6744292207898
2024-05-17 04:00:00,10.69,47,1.79,538.3743654190699
2024-05-17 05:00:00,9.2,52,7.33,545.0454358015013
2024-05-17 06:00:00,7.48,68,6.33,554.4842342227785
2024-05-17 07:00:00,6.26,75,4.8,561.7717825121036
2024-05-17 08:00:00,5.32,73,0.89,578.7129991958266
2024-05-17 09:00:00,4.65,72,4.47,577.4537541010634
2024-05-17 10:00:00,4.09,72,3.13,579.2871468726642
2024-05-17 11:00:00,3.92,73,2.24,576.8141206222137
2024-05-17 12:00:00,3.64,77,2.68,550.7238279377683
2024-05-17 13:00:00,3.7,78,4.02,569.6374173369046
2024-05-17 14:00:00,3.56,79,4.02,557.6353259189002
2024-05-17 15:00:00,3.88,75,4.12,538.8296968773107
2024-05-17 16:00:00,4.1,75,3.13,541.5887063932805
2024-05-17 17:00:00,5.89,68,4.47,539.7147312735495
2024-05-17 18:00:00,7.81,54,4.92,542.9877644699807
2024-05-17 19:00:00,9.38,45,3.13,526.7242351863429
2024-05-17 20:00:00,11.05,38,2.68,522.614977896656
2024-05-17 21:00:00,11.76,38,2.24,519.3750359841408
2024-05-17 22:00:00,12.06,35,3.75,515.8931011540478
2024-05-17 23:00:00,10.93,43,4.02,512.5610368051606
2024-05-18 00:00:00,11.78,42,3.58,413.40974689443794
2024-05-18 01:00:00,11.29,43,1.03,406.08914598265517
2024-05-18 02:00:00,11.93,44,3.13,403.92463276943164
2024-05-18 03:00:00,11.61,41,2.68,400.4526952687179
2024-05-18 04:00:00,11.25,43,1.79,401.1937138563396
2024-05-18 05:00:00,7.68,66,9.77,401.9560004619825
2024-05-18 06:00:00,6.44,70,6.17,405.9615739645005
2024-05-18 07:00:00,5.98,71,3.13,413.50341657988776
2024-05-18 08:00:00,5.97,72,3.13,424.02930546147246
2024-05-18 09:00:00,5.43,73,3.13,433.8510243127816
2024-05-18 10:00:00,4.83,75,4.02,443.9238616846123
2024-05-18 11:00:00,4.14,78,3.13,453.2783970761138
2024-05-18 12:00:00,3.52,79,2.68,460.90732762144194
2024-05-18 13:00:00,3.5,79,3.13,468.05173343308314
2024-05-18 14:00:00,3.19,79,2.68,471.8464558219108
2024-05-18 15:00:00,3.34,78,2.68,473.93685076668294
2024-05-18 16:00:00,4.39,76,1.79,475.4157977039
2024-05-18 17:00:00,5.43,72,3.13,473.57075378198766
2024-05-18 18:00:00,7.49,65,4.02,471.24496666091676
2024-05-18 19:00:00,9.24,59,3.58,466.13097204050985
2024-05-18 20:00:00,10.88,53,2.24,459.12579146235015
2024-05-18 21:00:00,10.79,52,4.9,447.89747378881486
2024-05-18 22:00:00,11.96,44,2.24,437.94880634798636
2024-05-18 23:00:00,10.28,55,8.75,426.34148353779295
2024-05-19 00:00:00,6.81,71,8.23,412.0081923668877
2024-05-19 01:00:00,10.45,54,2.24,410.4783861072254
2024-05-19 02:00:00,10.0,58,0.45,405.8239632249491
2024-05-19 03:00:00,8.43,66,4.02,402.10791123111
2024-05-19 04:00:00,7.51,71,8.23,402.33711569174494
2024-05-19 05:00:00,7.15,74,2.57,405.95604214486826
2024-05-19 06:00:00,6.1,82,0.89,411.768816793644
2024-05-19 07:00:00,5.45,82,5.14,418.8177363244063
2024-05-19 08:00:00,3.81,86,1.34,425.2867987162298
2024-05-19 09:00:00,3.76,88,2.68,436.88756965806203
2024-05-19 10:00:00,3.74,88,3.13,448.0420939959905
2024-05-19 11:00:00,3.68,88,3.43,458.41187092488127
2024-05-19 12:00:00,3.55,88,3.18,467.1826076049157
2024-05-19 13:00:00,3.44,88,3.07,474.0353006463943
2024-05-19 14:00:00,3.56,88,2.23,479.0595904991783
2024-05-19 15:00:00,3.6,87,1.33,480.78357583098034
2024-05-19 16:00:00,3.9,87,1.76,480.7234972595477
2024-05-19 17:00:00,4.46,86,2.82,478.33841714479047
2024-05-19 18:00:00,4.67,87,3.6,472.94939275239665
2024-05-19 19:00:00,5.78,82,4.02,466.30314011861975
2024-05-19 20:00:00,5.55,86,4.47,456.85059399774207
2024-05-19 21:00:00,6.18,85,3.58,447.54236143286164
2024-05-19 22:00:00,6.7,82,3.85,437.29658136869523
2024-05-19 23:00:00,7.05,83,9.77,342.1342540005397
2024-05-20 00:00:00,7.16,77,1.79,417.0184365923085
2024-05-20 01:00:00,4.65,91,3.95,523.7144435462585
2024-05-20 02:00:00,7.9,69,7.72,532.7145107274149
2024-05-20 03:00:00,7.06,84,6.69,545.4565941367645
2024-05-20 04:00:00,6.87,81,5.14,550.4178543339609
2024-05-20 05:00:00,6.32,84,3.09,559.3104632154655
2024-05-20 06:00:00,6.08,86,3.09,569.0909859832825
2024-05-20 07:00:00,5.89,88,2.06,585.6008743691897
2024-05-20 08:00:00,5.83,89,2.57,604.6671633732158
2024-05-20 09:00:00,5.71,89,0.45,588.4433322068996
2024-05-20 10:00:00,5.68,89,4.0,597.3403499926723
2024-05-20 11:00:00,5.11,89,4.46,584.633974365886
2024-05-20 12:00:00,4.86,89,1.79,604.2819985194288
2024-05-20 13:00:00,4.68,87,1.79,589.6185190036334
2024-05-20 14:00:00,3.97,86,2.68,591.8329527308822
2024-05-20 15:00:00,4.86,84,0.89,563.5794836482471
2024-05-20 16:00:00,6.88,79,1.79,562.6845635792846
2024-05-20 17:00:00,8.92,72,1.79,582.2388414728388
2024-05-20 18:00:00,11.27,58,1.84,571.2805292474526
2024-05-20 19:00:00,12.71,43,2.28,551.2744853154004
2024-05-20 20:00:00,13.36,46,5.36,546.0838482070072
2024-05-20 21:00:00,13.36,46,2.24,541.3011907996461
2024-05-20 22:00:00,14.75,43,1.79,541.6546066030444
2024-05-20 23:00:00,15.04,42,0.45,542.3715179478088
2024-05-21 00:00:00,15.64,40,2.55,542.9895495683357
2024-05-21 01:00:00,14.64,44,0.89,545.858136909557
2024-05-21 02:00:00,13.96,47,4.66,550.8658062329599
2024-05-21 03:00:00,12.14,63,4.57,556.8233844655551
2024-05-21 04:00:00,10.88,68,1.34,564.3342019320813
2024-05-21 05:00:00,9.0,80,5.14,572.0137549912101
2024-05-21 06:00:00,7.93,84,7.72,579.6555651845691
2024-05-21 07:00:00,7.7,86,0.89,585.9656541268524
2024-05-21 08:00:00,7.52,86,0.45,613.8694454814694
2024-05-21 09:00:00,7.5,87,2.57,601.0510639170363
2024-05-21 10:00:00,7.21,88,0.45,624.779545997988
2024-05-21 11:00:00,7.16,90,3.09,616.0326575478097
2024-05-21 12:00:00,6.92,91,3.09,588.9562379082888
